lead_id,lead_date,patient_id,lead_source,campaign,clinic,lead_status,first_response_minutes,appointment_booked,appointment_date
L06451,2025-08-22,,Facebook,Dental Implant,Clinic A,Contacted - No Appointment,22,No,
L06452,2025-05-25,P06452,Google Ads,Invisalign,Clinic D,Appointment Booked,20,Yes,
L06453,2025-06-01,,Google Ads,General Dentistry,Clinic A,Not Contacted/Cold,62,No,
L06454,2025-10-09,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,6,No,
L06455,2025-08-01,P06455,Referral,Root Canal,Clinic D,Appointment Booked,19,Yes,2025-11-08
L06456,2025-10-23,,Referral,Dental Implant,Clinic A,Contacted - No Appointment,17,No,
L06457,2025-02-04,,Facebook,General Dentistry,Clinic B,Contacted - No Appointment,18,No,
L06458,2025-07-28,,Google Ads,Teeth Whitening,Clinic A,Contacted - No Appointment,9,No,
L06459,2025-06-07,,Referral,Root Canal,Clinic B,Contacted - No Appointment,38,No,
L06460,2025-06-13,P06460,Facebook,Dental Crown,Clinic A,Appointment Booked,29,Yes,
L06461,2025-11-27,,Facebook,Root Canal,Clinic B,Contacted - No Appointment,12,No,
L06462,2025-01-18,,Facebook,Root Canal,Clinic B,Contacted - No Appointment,14,No,
L06463,2025-06-18,P06463,Facebook,General Dentistry,Clinic D,Appointment Booked,8,Yes,
L06464,2025-06-30,P06464,Facebook,Dental Implant,Clinic D,Appointment Booked,15,Yes,2025-09-07
L06465,2025-04-01,,Instagram,Dental Implant,Clinic A,Contacted - No Appointment,23,No,
L06466,2025-10-01,P06466,Facebook,Dental Implant,Clinic C,Appointment Booked,7,Yes,
L06467,2025-01-11,,Referral,Invisalign,Clinic A,Contacted - No Appointment,16,No,
L06468,2025-12-29,,Facebook,Dental Implant,Clinic A,Contacted - No Appointment,5,No,
L06469,2025-04-02,P06469,Instagram,Invisalign,Clinic A,Appointment Booked,13,Yes,2025-03-04
L06470,2025-01-01,P06470,Google Ads,Dental Implant,Clinic D,Appointment Booked,24,Yes,2025-03-01
L06471,2025-10-06,,Google Organic,Invisalign,Clinic D,Contacted - No Appointment,16,No,
L06472,2025-06-05,,Google Ads,Invisalign,Clinic A,Contacted - No Appointment,6,No,
L06473,2025-10-04,,Google Ads,Dental Implant,Clinic A,Contacted - No Appointment,23,No,
L06474,2025-10-03,,Google Organic,Dental Crown,Clinic A,Contacted - No Appointment,18,No,
L06475,2025-02-21,P06475,Google Ads,Dental Crown,Clinic C,Appointment Booked,12,Yes,
L06476,2025-04-11,,Instagram,Dental Implant,Clinic C,Contacted - No Appointment,15,No,
L06477,2025-06-13,,Referral,Dental Crown,Clinic A,Contacted - No Appointment,15,No,
L06478,2025-04-12,P06478,Facebook,General Dentistry,Clinic D,Appointment Booked,10,Yes,
L06479,2025-03-21,P06479,Google Ads,General Dentistry,Clinic B,Appointment Booked,39,Yes,
L06480,2025-07-03,,Facebook,Dental Implant,Clinic D,Contacted - No Appointment,42,No,
L06481,2025-03-13,,Google Organic,Teeth Whitening,Clinic C,Contacted - No Appointment,2,No,
L06482,2025-06-20,,Facebook,Root Canal,Clinic B,Contacted - No Appointment,19,No,
L06483,2025-10-09,P06483,Google Organic,Dental Implant,Clinic D,Appointment Booked,47,Yes,2025-12-10
L06484,2025-10-22,P06484,Google Organic,Invisalign,Clinic D,Appointment Booked,14,Yes,
L06485,2025-06-24,,Facebook,Invisalign,Clinic B,Contacted - No Appointment,35,No,
L06486,2025-10-11,,Google Organic,Root Canal,Clinic B,Contacted - No Appointment,30,No,
L06487,2025-10-09,,Facebook,Dental Crown,Clinic D,Contacted - No Appointment,10,No,
L06488,2025-03-17,,Facebook,Teeth Whitening,Clinic A,Contacted - No Appointment,18,No,
L06489,2025-01-17,P06489,Google Organic,Invisalign,Clinic A,Appointment Booked,19,Yes,
L06490,2025-08-04,,Google Ads,Invisalign,Clinic B,Contacted - No Appointment,13,No,
L06491,2025-01-23,P06491,Google Ads,Invisalign,Clinic D,Appointment Booked,26,Yes,
L06492,2025-04-21,P06492,Instagram,Root Canal,Clinic D,Appointment Booked,31,Yes,
L06493,2025-03-28,P06493,Instagram,General Dentistry,Clinic D,Appointment Booked,21,Yes,2025-08-04
L06494,2025-10-23,,Facebook,Teeth Whitening,Clinic C,Contacted - No Appointment,33,No,
L06495,2025-10-26,P06495,Google Organic,General Dentistry,Clinic A,Appointment Booked,22,Yes,
L06496,2025-07-17,P06496,Facebook,Dental Crown,Clinic C,Appointment Booked,19,Yes,
L06497,2025-08-21,P06497,Referral,Root Canal,Clinic D,Appointment Booked,4,Yes,
L06498,2025-11-06,P06498,Google Organic,Root Canal,Clinic A,Appointment Booked,7,Yes,
L06499,2025-07-24,P06499,Facebook,Root Canal,Clinic A,Appointment Booked,53,Yes,2025-07-08
L06500,2025-01-21,P06500,Facebook,Root Canal,Clinic A,Appointment Booked,28,Yes,2025-01-02
L06501,2025-06-21,P06501,Instagram,General Dentistry,Clinic C,Appointment Booked,46,Yes,
L06502,2025-11-25,P06502,Referral,Root Canal,Clinic D,Appointment Booked,17,Yes,
L06503,2025-09-19,,Google Ads,Invisalign,Clinic C,Not Contacted/Cold,74,No,
L06504,2025-11-13,,Facebook,Teeth Whitening,Clinic D,Contacted - No Appointment,18,No,
L06505,2025-04-25,P06505,Google Ads,General Dentistry,Clinic A,Appointment Booked,17,Yes,2025-07-05
L06506,2025-10-09,P06506,Google Ads,Root Canal,Clinic D,Appointment Booked,5,Yes,
L06507,2025-06-27,,Google Organic,Dental Crown,Clinic D,Contacted - No Appointment,33,No,
L06508,2025-04-08,,Google Ads,Dental Implant,Clinic B,Not Contacted/Cold,46,No,
L06509,2025-12-27,,Instagram,Root Canal,Clinic D,Not Contacted/Cold,60,No,
L06510,2025-01-22,P06510,Referral,Dental Implant,Clinic B,Appointment Booked,20,Yes,2025-01-02
L06511,2025-09-09,,Referral,Dental Implant,Clinic D,Contacted - No Appointment,11,No,
L06512,2025-11-04,,Google Ads,Dental Crown,Clinic D,Contacted - No Appointment,18,No,
L06513,2025-12-10,P06513,Google Organic,Invisalign,Clinic D,Appointment Booked,28,Yes,
L06514,2025-02-27,,Referral,Teeth Whitening,Clinic C,Contacted - No Appointment,16,No,
L06515,2025-06-17,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,17,No,
L06516,2025-01-17,,Facebook,Dental Implant,Clinic C,Contacted - No Appointment,19,No,
L06517,2025-09-12,P06517,Referral,Teeth Whitening,Clinic B,Appointment Booked,20,Yes,
L06518,2025-01-25,,Google Ads,Root Canal,Clinic D,Contacted - No Appointment,7,No,
L06519,2025-07-20,P06519,Referral,Dental Implant,Clinic D,Appointment Booked,23,Yes,
L06520,2025-03-14,P06520,Facebook,Dental Crown,Clinic D,Appointment Booked,10,Yes,
L06521,2025-07-30,,Google Ads,Dental Crown,Clinic A,Contacted - No Appointment,21,No,
L06522,2025-11-17,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,5,No,
L06523,2025-03-22,,Facebook,General Dentistry,Clinic D,Contacted - No Appointment,40,No,
L06524,2025-09-20,,Google Ads,Root Canal,Clinic D,Contacted - No Appointment,20,No,
L06525,2025-12-11,P06525,Facebook,General Dentistry,Clinic A,Appointment Booked,17,Yes,
L06526,2025-10-24,,Facebook,Root Canal,Clinic A,Contacted - No Appointment,37,No,
L06527,2025-07-23,P06527,Facebook,Dental Implant,Clinic A,Appointment Booked,28,Yes,2025-06-08
L06528,2025-01-06,,Google Ads,Root Canal,Clinic C,Contacted - No Appointment,16,No,
L06529,2025-06-08,P06529,Google Organic,Invisalign,Clinic C,Appointment Booked,43,Yes,
L06530,2025-05-19,P06530,Facebook,Dental Crown,Clinic D,Appointment Booked,20,Yes,2025-01-06
L06531,2025-05-31,P06531,Google Organic,Dental Crown,Clinic B,Appointment Booked,19,Yes,2025-03-06
L06532,2025-01-15,,Google Organic,Root Canal,Clinic B,Contacted - No Appointment,22,No,
L06533,2025-03-20,,Facebook,Dental Implant,Clinic C,Not Contacted/Cold,63,No,
L06534,2025-06-30,,Google Ads,Root Canal,Clinic D,Contacted - No Appointment,5,No,
L06535,2025-06-13,,Referral,Dental Implant,Clinic D,Not Contacted/Cold,67,No,
L06536,2025-07-07,,Google Organic,Dental Crown,Clinic D,Contacted - No Appointment,37,No,
L06537,2025-03-08,P06537,Google Ads,Teeth Whitening,Clinic B,Appointment Booked,16,Yes,2025-11-03
L06538,2025-01-22,,Google Organic,General Dentistry,Clinic C,Contacted - No Appointment,14,No,
L06539,2025-06-01,,Google Ads,Dental Implant,Clinic D,Contacted - No Appointment,24,No,
L06540,2025-06-08,,Google Ads,Root Canal,Clinic B,Contacted - No Appointment,27,No,
L06541,2025-09-19,,Facebook,Dental Crown,Clinic A,Contacted - No Appointment,42,No,
L06542,2025-03-30,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,19,No,
L06543,2025-10-14,,Referral,Dental Crown,Clinic A,Contacted - No Appointment,19,No,
L06544,2025-01-11,P06544,Referral,Dental Implant,Clinic C,Appointment Booked,3,Yes,
L06545,2025-09-09,P06545,Instagram,Root Canal,Clinic A,Appointment Booked,13,Yes,
L06546,2025-09-18,,Google Ads,Dental Crown,Clinic A,Not Contacted/Cold,53,No,
L06547,2025-11-24,,Facebook,Teeth Whitening,Clinic B,Contacted - No Appointment,28,No,
L06548,2025-09-20,,Facebook,General Dentistry,Clinic C,Contacted - No Appointment,28,No,
L06549,2025-12-02,,Facebook,Invisalign,Clinic B,Contacted - No Appointment,15,No,
L06550,2025-07-04,,Google Ads,General Dentistry,Clinic C,Contacted - No Appointment,13,No,
L06551,2025-09-28,,Instagram,Dental Implant,Clinic A,Contacted - No Appointment,29,No,
L06552,2025-03-15,P06552,Facebook,General Dentistry,Clinic A,Appointment Booked,24,Yes,
L06553,2025-08-19,,Referral,General Dentistry,Clinic B,Contacted - No Appointment,29,No,
L06554,2025-03-31,,Referral,Dental Crown,Clinic B,Contacted - No Appointment,21,No,
L06555,2025-07-22,,Instagram,Teeth Whitening,Clinic B,Contacted - No Appointment,25,No,
L06556,2025-06-12,,Instagram,Dental Implant,Clinic A,Contacted - No Appointment,7,No,
L06557,2025-06-30,P06557,Google Ads,Dental Implant,Clinic D,Appointment Booked,57,Yes,2025-02-07
L06558,2025-05-03,,Google Ads,Dental Implant,Clinic C,Contacted - No Appointment,15,No,
L06559,2025-05-26,P06559,Referral,Dental Implant,Clinic A,Appointment Booked,22,Yes,2025-08-06
L06560,2025-12-22,,Google Organic,Root Canal,Clinic A,Contacted - No Appointment,3,No,
L06561,2025-07-06,P06561,Google Ads,Invisalign,Clinic D,Appointment Booked,13,Yes,2025-07-07
L06562,2025-08-13,P06562,Instagram,General Dentistry,Clinic C,Appointment Booked,21,Yes,
L06563,2025-10-11,P06563,Referral,Root Canal,Clinic B,Appointment Booked,28,Yes,
L06564,2025-11-24,,Facebook,Dental Crown,Clinic C,Contacted - No Appointment,4,No,
L06565,2025-09-23,,Google Ads,Dental Crown,Clinic D,Contacted - No Appointment,21,No,
L06566,2025-08-11,,Referral,Invisalign,Clinic D,Contacted - No Appointment,42,No,
L06567,2025-09-18,,Facebook,Invisalign,Clinic B,Contacted - No Appointment,26,No,
L06568,2025-02-18,,Facebook,Invisalign,Clinic B,Contacted - No Appointment,44,No,
L06569,2025-03-05,P06569,Google Ads,Teeth Whitening,Clinic A,Appointment Booked,28,Yes,
L06570,2025-01-24,P06570,Referral,Dental Crown,Clinic D,Appointment Booked,14,Yes,2025-06-02
L06571,2025-03-09,P06571,Google Organic,Invisalign,Clinic C,Appointment Booked,18,Yes,
L06572,2025-12-13,P06572,Facebook,Teeth Whitening,Clinic A,Appointment Booked,22,Yes,
L06573,2025-09-06,P06573,Google Ads,Dental Implant,Clinic D,Appointment Booked,29,Yes,
L06574,2025-05-19,,Facebook,Dental Crown,Clinic D,Contacted - No Appointment,31,No,
L06575,2025-01-18,,Google Ads,Root Canal,Clinic D,Contacted - No Appointment,15,No,
L06576,2025-02-05,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,15,No,
L06577,2025-04-18,,Facebook,General Dentistry,Clinic D,Contacted - No Appointment,14,No,
L06578,2025-07-21,P06578,Google Ads,Teeth Whitening,Clinic A,Appointment Booked,6,Yes,
L06579,2025-05-20,P06579,Referral,Root Canal,Clinic D,Appointment Booked,36,Yes,
L06580,2025-11-05,P06580,Google Ads,Dental Implant,Clinic D,Appointment Booked,16,Yes,2025-11-11
L06581,2025-01-18,,Facebook,Teeth Whitening,Clinic A,Contacted - No Appointment,9,No,
L06582,2025-01-27,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,27,No,
L06583,2025-05-27,P06583,Google Organic,Dental Implant,Clinic D,Appointment Booked,29,Yes,2025-06-06
L06584,2025-08-31,P06584,Google Ads,Teeth Whitening,Clinic B,Appointment Booked,7,Yes,
L06585,2025-12-26,,Facebook,Invisalign,Clinic D,Contacted - No Appointment,41,No,
L06586,2025-08-13,,Google Organic,Dental Implant,Clinic A,Contacted - No Appointment,38,No,
L06587,2025-06-20,P06587,Referral,General Dentistry,Clinic A,Appointment Booked,22,Yes,2025-04-07
L06588,2025-02-17,P06588,Google Organic,Root Canal,Clinic B,Appointment Booked,21,Yes,
L06589,2025-11-27,,Google Ads,Invisalign,Clinic A,Contacted - No Appointment,35,No,
L06590,2025-11-17,,Google Ads,Teeth Whitening,Clinic C,Contacted - No Appointment,15,No,
L06591,2025-08-04,,Google Organic,General Dentistry,Clinic C,Contacted - No Appointment,41,No,
L06592,2025-02-16,P06592,Google Ads,Dental Implant,Clinic A,Appointment Booked,4,Yes,
L06593,2025-03-15,,Facebook,Dental Crown,Clinic A,Contacted - No Appointment,23,No,
L06594,2025-04-08,P06594,Referral,Teeth Whitening,Clinic B,Appointment Booked,19,Yes,
L06595,2025-12-06,,Google Organic,Invisalign,Clinic A,Contacted - No Appointment,7,No,
L06596,2025-09-09,,Google Organic,Root Canal,Clinic D,Contacted - No Appointment,36,No,
L06597,2025-04-22,P06597,Referral,Dental Implant,Clinic B,Appointment Booked,13,Yes,
L06598,2025-02-14,,Instagram,Teeth Whitening,Clinic A,Contacted - No Appointment,33,No,
L06599,2025-09-03,,Google Organic,General Dentistry,Clinic B,Contacted - No Appointment,28,No,
L06600,2025-12-21,,Facebook,Dental Implant,Clinic A,Contacted - No Appointment,11,No,
L06601,2025-03-12,,Referral,Teeth Whitening,Clinic A,Contacted - No Appointment,4,No,
L06602,2025-07-26,P06602,Google Ads,Teeth Whitening,Clinic A,Appointment Booked,26,Yes,2025-03-08
L06603,2025-10-23,,Instagram,Invisalign,Clinic D,Contacted - No Appointment,29,No,
L06604,2025-10-05,P06604,Google Ads,Dental Crown,Clinic D,Appointment Booked,24,Yes,2025-07-10
L06605,2025-05-05,,Google Ads,Dental Implant,Clinic D,Contacted - No Appointment,11,No,
L06606,2025-02-17,,Instagram,General Dentistry,Clinic B,Not Contacted/Cold,63,No,
L06607,2025-10-23,,Facebook,Dental Crown,Clinic B,Contacted - No Appointment,19,No,
L06608,2025-09-01,P06608,Instagram,Dental Crown,Clinic C,Appointment Booked,5,Yes,
L06609,2025-08-21,,Instagram,Dental Crown,Clinic C,Contacted - No Appointment,36,No,
L06610,2025-11-10,P06610,Facebook,Dental Crown,Clinic D,Appointment Booked,12,Yes,
L06611,2025-11-18,P06611,Google Ads,General Dentistry,Clinic A,Appointment Booked,30,Yes,
L06612,2025-11-06,,Facebook,Dental Crown,Clinic A,Contacted - No Appointment,10,No,
L06613,2025-07-06,,Google Organic,General Dentistry,Clinic C,Contacted - No Appointment,20,No,
L06614,2025-04-17,,Facebook,Dental Crown,Clinic D,Contacted - No Appointment,8,No,
L06615,2025-04-16,P06615,Facebook,Dental Implant,Clinic D,Appointment Booked,19,Yes,
L06616,2025-10-06,,Facebook,General Dentistry,Clinic C,Contacted - No Appointment,11,No,
L06617,2025-01-04,,Referral,Dental Crown,Clinic D,Contacted - No Appointment,16,No,
L06618,2025-11-26,P06618,Instagram,Dental Crown,Clinic C,Appointment Booked,13,Yes,
L06619,2025-10-28,,Google Ads,General Dentistry,Clinic D,Contacted - No Appointment,37,No,
L06620,2025-08-04,,Referral,Dental Implant,Clinic D,Not Contacted/Cold,46,No,
L06621,2025-11-10,P06621,Google Organic,Root Canal,Clinic D,Appointment Booked,13,Yes,
L06622,2025-06-17,P06622,Google Organic,Invisalign,Clinic B,Appointment Booked,40,Yes,
L06623,2025-11-30,,Facebook,Dental Crown,Clinic A,Not Contacted/Cold,61,No,
L06624,2025-11-03,P06624,Google Organic,Teeth Whitening,Clinic C,Appointment Booked,7,Yes,
L06625,2025-09-20,P06625,Facebook,General Dentistry,Clinic B,Appointment Booked,18,Yes,
L06626,2025-04-28,P06626,Google Organic,Root Canal,Clinic D,Appointment Booked,15,Yes,2025-07-05
L06627,2025-11-19,,Referral,Teeth Whitening,Clinic A,Not Contacted/Cold,59,No,
L06628,2025-10-13,,Referral,General Dentistry,Clinic A,Contacted - No Appointment,23,No,
L06629,2025-08-18,,Facebook,Dental Crown,Clinic D,Not Contacted/Cold,61,No,
L06630,2025-08-29,,Referral,Invisalign,Clinic A,Contacted - No Appointment,32,No,
L06631,2025-01-09,,Google Ads,Dental Crown,Clinic B,Contacted - No Appointment,35,No,
L06632,2025-03-01,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,19,No,
L06633,2025-10-03,P06633,Facebook,General Dentistry,Clinic C,Appointment Booked,28,Yes,2025-09-10
L06634,2025-06-26,,Instagram,Dental Crown,Clinic A,Contacted - No Appointment,26,No,
L06635,2025-02-15,P06635,Google Ads,General Dentistry,Clinic D,Appointment Booked,28,Yes,
L06636,2025-01-02,P06636,Facebook,Invisalign,Clinic B,Appointment Booked,4,Yes,2025-09-01
L06637,2025-12-11,,Google Ads,Invisalign,Clinic D,Not Contacted/Cold,52,No,
L06638,2025-08-04,P06638,Instagram,General Dentistry,Clinic B,Appointment Booked,29,Yes,2025-12-08
L06639,2025-04-07,,Referral,Dental Implant,Clinic B,Contacted - No Appointment,18,No,
L06640,2025-05-08,P06640,Google Organic,Invisalign,Clinic A,Appointment Booked,35,Yes,2025-12-05
L06641,2025-12-20,,Facebook,Root Canal,Clinic A,Contacted - No Appointment,18,No,
L06642,2025-10-01,,Referral,Dental Crown,Clinic C,Contacted - No Appointment,40,No,
L06643,2025-12-02,,Instagram,Dental Crown,Clinic A,Contacted - No Appointment,13,No,
L06644,2025-06-21,,Google Organic,Invisalign,Clinic B,Not Contacted/Cold,54,No,
L06645,2025-12-15,P06645,Instagram,General Dentistry,Clinic C,Appointment Booked,23,Yes,
L06646,2025-12-05,,Referral,General Dentistry,Clinic B,Not Contacted/Cold,53,No,
L06647,2025-06-06,,Google Organic,Root Canal,Clinic A,Not Contacted/Cold,67,No,
L06648,2025-01-11,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,15,No,
L06649,2025-04-28,P06649,Facebook,Teeth Whitening,Clinic D,Appointment Booked,1,Yes,2025-04-05
L06650,2025-06-21,P06650,Google Organic,Dental Crown,Clinic A,Appointment Booked,1,Yes,
L06651,2025-01-21,,Instagram,Root Canal,Clinic A,Contacted - No Appointment,8,No,
L06652,2025-07-26,P06652,Instagram,Root Canal,Clinic D,Appointment Booked,7,Yes,2025-06-08
L06653,2025-07-31,,Facebook,Invisalign,Clinic A,Contacted - No Appointment,14,No,
L06654,2025-11-18,P06654,Facebook,Invisalign,Clinic D,Appointment Booked,39,Yes,
L06655,2025-03-30,,Instagram,Root Canal,Clinic A,Contacted - No Appointment,16,No,
L06656,2025-09-10,,Google Organic,Dental Crown,Clinic D,Contacted - No Appointment,26,No,
L06657,2025-04-13,P06657,Google Organic,Teeth Whitening,Clinic B,Appointment Booked,33,Yes,
L06658,2025-07-31,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,31,No,
L06659,2025-04-24,P06659,Google Ads,Root Canal,Clinic B,Appointment Booked,7,Yes,2025-08-05
L06660,2025-02-03,,Google Ads,Teeth Whitening,Clinic C,Contacted - No Appointment,9,No,
L06661,2025-08-14,P06661,Google Ads,Dental Implant,Clinic A,Appointment Booked,11,Yes,
L06662,2025-08-09,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,10,No,
L06663,2025-09-21,,Google Organic,Teeth Whitening,Clinic D,Contacted - No Appointment,22,No,
L06664,2025-06-10,,Referral,Dental Crown,Clinic C,Contacted - No Appointment,11,No,
L06665,2025-11-07,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,16,No,
L06666,2025-06-14,P06666,Instagram,Dental Crown,Clinic B,Appointment Booked,24,Yes,
L06667,2025-07-17,,Google Organic,General Dentistry,Clinic D,Contacted - No Appointment,2,No,
L06668,2025-01-19,,Referral,Dental Crown,Clinic B,Contacted - No Appointment,12,No,
L06669,2025-06-06,P06669,Referral,Teeth Whitening,Clinic D,Appointment Booked,10,Yes,2025-12-06
L06670,2025-06-29,,Google Ads,General Dentistry,Clinic D,Contacted - No Appointment,19,No,
L06671,2025-01-07,,Google Ads,Teeth Whitening,Clinic B,Contacted - No Appointment,22,No,
L06672,2025-05-21,,Google Ads,Dental Crown,Clinic D,Contacted - No Appointment,41,No,
L06673,2025-07-15,,Instagram,Dental Implant,Clinic D,Contacted - No Appointment,36,No,
L06674,2025-03-10,,Google Organic,Root Canal,Clinic A,Contacted - No Appointment,13,No,
L06675,2025-10-21,,Facebook,Dental Crown,Clinic C,Contacted - No Appointment,15,No,
L06676,2025-12-03,,Referral,Teeth Whitening,Clinic A,Contacted - No Appointment,16,No,
