date,platform,campaign,clinic,spend,impressions,clicks,leads
2025-06-05,Meta Ads,Teeth Whitening,Clinic B,4112.69,41827,1687,33
2025-06-05,Meta Ads,General Dentistry,Clinic B,3679.56,39351,1111,35
2025-06-05,Meta Ads,Dental Implant,Clinic C,9150.23,160133,9511,28
2025-06-05,Google Ads,Invisalign,Clinic C,9425.05,103523,3040,31
2025-06-05,Meta Ads,Root Canal,Clinic C,8627.02,108511,3677,47
2025-06-05,Google Ads,Dental Crown,Clinic C,3589.49,43026,1203,20
2025-06-05,Instagram,Teeth Whitening,Clinic C,2851.28,26519,1175,27
2025-06-05,Google Ads,General Dentistry,Clinic C,4996.37,81109,5044,49
2025-06-05,Google Ads,Dental Implant,Clinic D,10430.22,158567,6453,26
2025-06-05,Google Ads,Invisalign,Clinic D,9432.49,111475,2859,24
2025-06-05,Meta Ads,Root Canal,Clinic D,6970.59,57818,2340,32
2025-06-05,Google Ads,Dental Crown,Clinic D,4178.02,73201,3263,20
2025-06-05,Meta Ads,Teeth Whitening,Clinic D,3105.4,30665,1628,32
2025-06-05,Meta Ads,General Dentistry,Clinic D,6938.1,57284,1443,66
2025-06-06,Google Ads,Dental Implant,Clinic A,10915.2,122868,4838,32
2025-06-06,Meta Ads,Invisalign,Clinic A,5518.72,74949,3725,19
2025-06-06,Google Ads,Root Canal,Clinic A,6969.85,100885,3777,35
2025-06-06,Meta Ads,Dental Crown,Clinic A,5195.99,61949,3858,30
2025-06-06,Google Ads,Teeth Whitening,Clinic A,3606.2,52823,2316,39
2025-06-06,Google Ads,General Dentistry,Clinic A,4289.32,73726,2044,36
2025-06-06,Google Ads,Dental Implant,Clinic B,9627.69,112288,3477,28
2025-06-06,Google Ads,Invisalign,Clinic B,7385.55,123542,5085,29
2025-06-06,Meta Ads,Root Canal,Clinic B,6900.55,83695,5382,38
2025-06-06,Google Ads,Dental Crown,Clinic B,4234.2,59529,3130,25
2025-06-06,Google Ads,Teeth Whitening,Clinic B,4097.34,57450,2971,31
2025-06-06,Google Ads,General Dentistry,Clinic B,5138.95,90125,2709,51
2025-06-06,Instagram,Dental Implant,Clinic C,11476.78,109103,5947,40
2025-06-06,Google Ads,Invisalign,Clinic C,10078.44,147622,4036,33
2025-06-06,Google Ads,Root Canal,Clinic C,7425.88,90262,2841,41
2025-06-06,Meta Ads,Dental Crown,Clinic C,5570.49,82518,4778,31
2025-06-06,Google Ads,Teeth Whitening,Clinic C,3738.19,50427,1798,38
2025-06-06,Google Ads,General Dentistry,Clinic C,5286.29,54733,1978,53
2025-06-06,Instagram,Dental Implant,Clinic D,8976.73,119279,6205,28
2025-06-06,Google Ads,Invisalign,Clinic D,6639.42,70843,1813,19
2025-06-06,Google Ads,Root Canal,Clinic D,5777.65,84608,2795,29
2025-06-06,Meta Ads,Dental Crown,Clinic D,5444.54,85090,4318,33
2025-06-06,Google Ads,Teeth Whitening,Clinic D,4047.53,42420,1645,29
2025-06-06,Google Ads,General Dentistry,Clinic D,5082.3,66235,2635,54
2025-06-07,Meta Ads,Dental Implant,Clinic A,9741.77,149364,5404,39
2025-06-07,Google Ads,Invisalign,Clinic A,5369.55,83714,2501,8
2025-06-07,Instagram,Root Canal,Clinic A,6325.06,95065,5104,31
2025-06-07,Meta Ads,Dental Crown,Clinic A,6171.73,73210,2542,36
2025-06-07,Meta Ads,Teeth Whitening,Clinic A,3805.33,57733,1764,36
2025-06-07,Google Ads,General Dentistry,Clinic A,7821.28,100780,5849,79
2025-06-07,Google Ads,Dental Implant,Clinic B,7337.05,97336,4473,22
2025-06-07,Meta Ads,Invisalign,Clinic B,8273.73,124584,5076,16
2025-06-07,Instagram,Root Canal,Clinic B,7102.91,71266,3569,43
2025-06-07,Meta Ads,Dental Crown,Clinic B,3363.32,36530,1972,16
2025-06-07,Google Ads,Teeth Whitening,Clinic B,3174.15,54591,2644,29
2025-06-07,Instagram,General Dentistry,Clinic B,4793.11,57536,2495,45
2025-06-07,Google Ads,Dental Implant,Clinic C,8311.93,112171,4644,24
2025-06-07,Meta Ads,Invisalign,Clinic C,7366.02,63074,4076,23
2025-06-07,Instagram,Root Canal,Clinic C,5650.23,98937,3393,27
2025-06-07,Google Ads,Dental Crown,Clinic C,4703.94,77192,3689,23
2025-06-07,Google Ads,Teeth Whitening,Clinic C,3526.81,42910,2418,34
2025-06-07,Meta Ads,General Dentistry,Clinic C,4752.97,69784,2687,49
2025-06-07,Instagram,Dental Implant,Clinic D,7773.19,73651,3478,33
2025-06-07,Meta Ads,Invisalign,Clinic D,7141.75,114154,5840,19
2025-06-07,Meta Ads,Root Canal,Clinic D,5866.78,73456,2545,29
2025-06-07,Meta Ads,Dental Crown,Clinic D,4013.11,39980,2417,22
2025-06-07,Meta Ads,Teeth Whitening,Clinic D,4478.26,72049,2130,37
2025-06-07,Meta Ads,General Dentistry,Clinic D,3735.0,45938,1552,35
2025-06-08,Google Ads,Dental Implant,Clinic A,9019.66,118480,3132,28
2025-06-08,Meta Ads,Invisalign,Clinic A,7980.86,95388,5753,20
2025-06-08,Meta Ads,Root Canal,Clinic A,7212.67,103440,3894,43
2025-06-08,Google Ads,Dental Crown,Clinic A,5308.87,69094,3761,36
2025-06-08,Instagram,Teeth Whitening,Clinic A,3591.56,43046,2622,32
2025-06-08,Meta Ads,General Dentistry,Clinic A,4631.0,46420,1311,37
2025-06-08,Google Ads,Dental Implant,Clinic B,6865.08,117728,7298,22
2025-06-08,Meta Ads,Invisalign,Clinic B,6069.19,63177,4019,19
2025-06-08,Google Ads,Root Canal,Clinic B,8285.57,134515,5576,41
2025-06-08,Google Ads,Dental Crown,Clinic B,3884.86,60538,1663,15
2025-06-08,Meta Ads,Teeth Whitening,Clinic B,3163.61,29129,1002,26
2025-06-08,Meta Ads,General Dentistry,Clinic B,3107.59,30639,1709,32
2025-06-08,Meta Ads,Dental Implant,Clinic C,8521.34,106087,4154,24
2025-06-08,Google Ads,Invisalign,Clinic C,9707.84,170182,4430,24
2025-06-08,Meta Ads,Root Canal,Clinic C,8168.46,100927,6073,43
2025-06-08,Meta Ads,Dental Crown,Clinic C,5539.55,61953,3448,26
2025-06-08,Google Ads,Teeth Whitening,Clinic C,3737.05,52939,2537,30
2025-06-08,Google Ads,General Dentistry,Clinic C,2553.84,41358,1117,28
2025-06-08,Meta Ads,Dental Implant,Clinic D,8331.04,119922,4339,25
2025-06-08,Meta Ads,Invisalign,Clinic D,5089.04,84713,4248,15
2025-06-08,Google Ads,Root Canal,Clinic D,4512.7,40996,1521,22
2025-06-08,Google Ads,Dental Crown,Clinic D,4652.5,40152,1174,17
2025-06-08,Meta Ads,Teeth Whitening,Clinic D,3165.98,45493,2915,24
2025-06-08,Google Ads,General Dentistry,Clinic D,4455.31,39820,1264,51
2025-06-09,Meta Ads,Dental Implant,Clinic A,7983.32,142805,7295,21
2025-06-09,Google Ads,Invisalign,Clinic A,7104.61,60352,3909,17
2025-06-09,Instagram,Root Canal,Clinic A,5515.66,90177,4086,32
2025-06-09,Meta Ads,Dental Crown,Clinic A,5117.01,57682,3584,33
2025-06-09,Google Ads,Teeth Whitening,Clinic A,4220.83,35929,1235,40
2025-06-09,Google Ads,General Dentistry,Clinic A,4748.15,48286,2964,50
2025-06-09,Google Ads,Dental Implant,Clinic B,8048.91,72247,3982,34
2025-06-09,Google Ads,Invisalign,Clinic B,6259.96,100426,3153,15
2025-06-09,Google Ads,Root Canal,Clinic B,5222.28,47669,2186,26
2025-06-09,Instagram,Dental Crown,Clinic B,4538.06,62970,3573,27
2025-06-09,Google Ads,Teeth Whitening,Clinic B,3491.39,35219,947,25
2025-06-09,Meta Ads,General Dentistry,Clinic B,5850.85,96972,2973,56
2025-06-09,Google Ads,Dental Implant,Clinic C,8827.23,154715,5962,31
2025-06-09,Google Ads,Invisalign,Clinic C,7195.77,87282,3510,21
2025-06-09,Google Ads,Root Canal,Clinic C,5470.83,46939,1211,22
2025-06-09,Meta Ads,Dental Crown,Clinic C,4499.37,39597,1149,20
2025-06-09,Google Ads,Teeth Whitening,Clinic C,3531.16,57078,1736,35
2025-06-09,Google Ads,General Dentistry,Clinic C,4430.73,40419,1121,41
2025-06-09,Meta Ads,Dental Implant,Clinic D,8314.44,80689,2595,28
2025-06-09,Meta Ads,Invisalign,Clinic D,11330.9,142815,6364,28
2025-06-09,Google Ads,Root Canal,Clinic D,5935.66,49840,2956,34
2025-06-09,Meta Ads,Dental Crown,Clinic D,5212.73,65295,1972,26
2025-06-09,Meta Ads,Teeth Whitening,Clinic D,3943.35,33237,2077,34
2025-06-09,Google Ads,General Dentistry,Clinic D,4568.76,64444,2120,43
2025-06-10,Meta Ads,Dental Implant,Clinic A,7971.31,99089,5581,30
2025-06-10,Meta Ads,Invisalign,Clinic A,7053.38,110407,5553,23
2025-06-10,Meta Ads,Root Canal,Clinic A,6612.24,110340,6079,36
2025-06-10,Google Ads,Dental Crown,Clinic A,5622.18,69619,4401,25
2025-06-10,Meta Ads,Teeth Whitening,Clinic A,3555.49,36055,1464,36
2025-06-10,Instagram,General Dentistry,Clinic A,5005.99,41675,2637,48
2025-06-10,Google Ads,Dental Implant,Clinic B,8438.48,135704,8812,25
2025-06-10,Google Ads,Invisalign,Clinic B,8917.23,151567,6113,26
2025-06-10,Meta Ads,Root Canal,Clinic B,7081.99,99006,5575,32
2025-06-10,Google Ads,Dental Crown,Clinic B,6217.6,54977,2101,40
2025-06-10,Google Ads,Teeth Whitening,Clinic B,3975.67,64265,4012,33
2025-06-10,Google Ads,General Dentistry,Clinic B,3620.96,52781,3160,38
2025-06-10,Google Ads,Dental Implant,Clinic C,9962.1,97189,3353,41
2025-06-10,Meta Ads,Invisalign,Clinic C,8591.95,71093,2136,27
2025-06-10,Instagram,Root Canal,Clinic C,5131.5,88258,2638,28
2025-06-10,Google Ads,Dental Crown,Clinic C,6052.88,64996,2408,35
2025-06-10,Google Ads,Teeth Whitening,Clinic C,3011.74,26748,999,30
2025-06-10,Instagram,General Dentistry,Clinic C,5938.77,92781,4392,51
2025-06-10,Meta Ads,Dental Implant,Clinic D,8517.86,77638,2234,31
2025-06-10,Meta Ads,Invisalign,Clinic D,9184.13,158885,7955,33
2025-06-10,Google Ads,Root Canal,Clinic D,4766.05,67739,2202,24
2025-06-10,Meta Ads,Dental Crown,Clinic D,5759.0,87030,4218,27
2025-06-10,Google Ads,Teeth Whitening,Clinic D,3704.88,59990,3779,32
2025-06-10,Google Ads,General Dentistry,Clinic D,3186.42,42205,2456,30
2025-06-11,Google Ads,Dental Implant,Clinic A,9673.78,144468,8403,29
2025-06-11,Meta Ads,Invisalign,Clinic A,6342.9,96064,5776,17
2025-06-11,Google Ads,Root Canal,Clinic A,4098.02,54071,1419,22
2025-06-11,Google Ads,Dental Crown,Clinic A,3923.89,47380,1518,21
2025-06-11,Google Ads,Teeth Whitening,Clinic A,3540.25,42108,1930,33
2025-06-11,Google Ads,General Dentistry,Clinic A,2988.96,39866,2528,29
2025-06-11,Google Ads,Dental Implant,Clinic B,11509.77,110579,5914,36
2025-06-11,Google Ads,Invisalign,Clinic B,8706.38,108878,4808,34
2025-06-11,Google Ads,Root Canal,Clinic B,8323.31,141217,7070,42
2025-06-11,Meta Ads,Dental Crown,Clinic B,3646.46,55570,2949,20
2025-06-11,Google Ads,Teeth Whitening,Clinic B,3961.01,70678,3058,35
2025-06-11,Meta Ads,General Dentistry,Clinic B,5223.39,76291,4032,57
2025-06-11,Google Ads,Dental Implant,Clinic C,8719.09,148406,4068,31
2025-06-11,Meta Ads,Invisalign,Clinic C,9496.73,81195,2289,22
2025-06-11,Google Ads,Root Canal,Clinic C,3436.08,38455,1647,16
2025-06-11,Google Ads,Dental Crown,Clinic C,5159.62,57283,2473,32
2025-06-11,Meta Ads,Teeth Whitening,Clinic C,2548.89,28998,1027,15
2025-06-11,Google Ads,General Dentistry,Clinic C,3882.06,39860,2048,44
2025-06-11,Meta Ads,Dental Implant,Clinic D,9075.64,154369,4405,29
2025-06-11,Instagram,Invisalign,Clinic D,10532.59,90873,2644,30
2025-06-11,Instagram,Root Canal,Clinic D,6148.24,108618,3261,28
2025-06-11,Meta Ads,Dental Crown,Clinic D,5393.53,50553,1271,26
2025-06-11,Meta Ads,Teeth Whitening,Clinic D,4022.7,55420,1486,37
2025-06-11,Google Ads,General Dentistry,Clinic D,4742.01,75885,3032,48
2025-06-12,Meta Ads,Dental Implant,Clinic A,9335.06,97979,6111,29
2025-06-12,Google Ads,Invisalign,Clinic A,6178.94,88575,2557,13
2025-06-12,Google Ads,Root Canal,Clinic A,6849.5,105737,3700,36
2025-06-12,Google Ads,Dental Crown,Clinic A,5568.91,57768,2764,26
2025-06-12,Meta Ads,Teeth Whitening,Clinic A,5099.73,90170,3405,48
2025-06-12,Meta Ads,General Dentistry,Clinic A,3931.63,70366,3700,40
2025-06-12,Google Ads,Dental Implant,Clinic B,7910.82,86489,3367,28
2025-06-12,Google Ads,Invisalign,Clinic B,9227.69,122586,5844,29
2025-06-12,Google Ads,Root Canal,Clinic B,6474.4,52405,3122,33
2025-06-12,Meta Ads,Dental Crown,Clinic B,4039.61,58129,2596,24
2025-06-12,Meta Ads,Teeth Whitening,Clinic B,3613.04,46743,1298,39
2025-06-12,Google Ads,General Dentistry,Clinic B,5254.88,56540,1939,46
2025-06-12,Meta Ads,Dental Implant,Clinic C,8179.15,72444,3252,31
2025-06-12,Google Ads,Invisalign,Clinic C,8196.45,142845,6332,27
2025-06-12,Meta Ads,Root Canal,Clinic C,4150.08,34340,1948,20
2025-06-12,Instagram,Dental Crown,Clinic C,4178.9,67570,3345,26
2025-06-12,Meta Ads,Teeth Whitening,Clinic C,3582.49,48762,2509,29
2025-06-12,Meta Ads,General Dentistry,Clinic C,3597.35,62013,3476,34
2025-06-12,Meta Ads,Dental Implant,Clinic D,7634.2,90020,4949,24
2025-06-12,Google Ads,Invisalign,Clinic D,9899.71,140132,7248,28
2025-06-12,Google Ads,Root Canal,Clinic D,5867.0,53379,1930,24
2025-06-12,Meta Ads,Dental Crown,Clinic D,4149.57,65273,4064,29
2025-06-12,Google Ads,Teeth Whitening,Clinic D,3467.88,61181,2864,29
2025-06-12,Google Ads,General Dentistry,Clinic D,3500.78,54309,2835,35
2025-06-13,Meta Ads,Dental Implant,Clinic A,10499.46,177754,11237,32
2025-06-13,Meta Ads,Invisalign,Clinic A,6308.67,86153,4136,11
2025-06-13,Meta Ads,Root Canal,Clinic A,6654.38,76429,4460,31
2025-06-13,Google Ads,Dental Crown,Clinic A,3614.66,39607,1870,19
2025-06-13,Google Ads,Teeth Whitening,Clinic A,3421.39,33028,1990,25
2025-06-13,Instagram,General Dentistry,Clinic A,4328.34,42762,2641,45
2025-06-13,Instagram,Dental Implant,Clinic B,8034.0,117974,3138,29
2025-06-13,Meta Ads,Invisalign,Clinic B,6615.12,106388,4592,8
2025-06-13,Google Ads,Root Canal,Clinic B,2861.3,35767,1169,16
2025-06-13,Google Ads,Dental Crown,Clinic B,5503.2,44375,2592,35
2025-06-13,Google Ads,Teeth Whitening,Clinic B,3223.78,57105,3484,30
2025-06-13,Google Ads,General Dentistry,Clinic B,4996.91,55311,3009,52
2025-06-13,Meta Ads,Dental Implant,Clinic C,7978.91,99679,2764,28
2025-06-13,Meta Ads,Invisalign,Clinic C,9295.4,76044,3513,26
2025-06-13,Meta Ads,Root Canal,Clinic C,4649.51,65550,4226,23
2025-06-13,Google Ads,Dental Crown,Clinic C,4960.79,69332,3464,21
2025-06-13,Google Ads,Teeth Whitening,Clinic C,3410.06,46965,1764,28
2025-06-13,Google Ads,General Dentistry,Clinic C,3672.59,43314,1283,32
2025-06-13,Meta Ads,Dental Implant,Clinic D,10062.77,173282,8580,35
2025-06-13,Meta Ads,Invisalign,Clinic D,8482.6,123044,7431,29
2025-06-13,Google Ads,Root Canal,Clinic D,6705.6,81113,3384,31
2025-06-13,Google Ads,Dental Crown,Clinic D,2885.12,38986,1053,23
2025-06-13,Meta Ads,Teeth Whitening,Clinic D,3511.56,37415,1403,30
2025-06-13,Meta Ads,General Dentistry,Clinic D,4486.43,65928,2303,46
2025-06-14,Meta Ads,Dental Implant,Clinic A,5570.5,73162,4500,15
2025-06-14,Meta Ads,Invisalign,Clinic A,8636.55,103022,4203,22
2025-06-14,Meta Ads,Root Canal,Clinic A,5591.25,58527,3557,29
2025-06-14,Meta Ads,Dental Crown,Clinic A,4623.16,68836,3883,28
2025-06-14,Google Ads,Teeth Whitening,Clinic A,3533.34,48649,1293,31
2025-06-14,Google Ads,General Dentistry,Clinic A,3350.16,30035,1713,34
2025-06-14,Instagram,Dental Implant,Clinic B,7238.35,88401,3197,23
2025-06-14,Meta Ads,Invisalign,Clinic B,7849.53,114692,5854,19
2025-06-14,Google Ads,Root Canal,Clinic B,1278.33,11904,474,4
2025-06-14,Google Ads,Dental Crown,Clinic B,6489.5,115808,5541,34
2025-06-14,Google Ads,Teeth Whitening,Clinic B,3913.8,33336,1183,31
2025-06-14,Meta Ads,General Dentistry,Clinic B,4509.29,80061,3297,33
2025-06-14,Meta Ads,Dental Implant,Clinic C,5706.69,101376,3725,19
2025-06-14,Google Ads,Invisalign,Clinic C,7686.44,106756,5427,24
2025-06-14,Google Ads,Root Canal,Clinic C,5151.83,86784,4198,26
2025-06-14,Instagram,Dental Crown,Clinic C,5667.41,57691,2109,26
2025-06-14,Google Ads,Teeth Whitening,Clinic C,4801.07,48026,1289,50
2025-06-14,Meta Ads,General Dentistry,Clinic C,2915.54,24862,725,30
2025-06-14,Google Ads,Dental Implant,Clinic D,5202.53,71093,4092,16
2025-06-14,Meta Ads,Invisalign,Clinic D,8443.37,76415,2368,28
2025-06-14,Google Ads,Root Canal,Clinic D,7575.89,108019,4699,34
2025-06-14,Meta Ads,Dental Crown,Clinic D,4983.97,57179,2518,31
2025-06-14,Google Ads,Teeth Whitening,Clinic D,3380.08,58252,3466,27
2025-06-14,Meta Ads,General Dentistry,Clinic D,5071.08,86991,4469,52
2025-06-15,Google Ads,Dental Implant,Clinic A,7137.6,62787,2269,30
2025-06-15,Google Ads,Invisalign,Clinic A,7017.23,102187,2731,24
2025-06-15,Instagram,Root Canal,Clinic A,6533.33,95226,5292,36
2025-06-15,Instagram,Dental Crown,Clinic A,6437.13,63879,1990,36
2025-06-15,Meta Ads,Teeth Whitening,Clinic A,3577.5,47741,2284,35
2025-06-15,Meta Ads,General Dentistry,Clinic A,4961.43,44975,2491,51
2025-06-15,Meta Ads,Dental Implant,Clinic B,8861.96,79569,3252,25
2025-06-15,Meta Ads,Invisalign,Clinic B,7368.67,105982,6154,19
2025-06-15,Google Ads,Root Canal,Clinic B,6801.37,100527,2999,37
2025-06-15,Instagram,Dental Crown,Clinic B,7245.86,95111,4398,32
2025-06-15,Meta Ads,Teeth Whitening,Clinic B,3476.19,49150,1460,27
2025-06-15,Meta Ads,General Dentistry,Clinic B,3257.37,34442,979,32
2025-06-15,Meta Ads,Dental Implant,Clinic C,9630.59,162725,5637,30
2025-06-15,Google Ads,Invisalign,Clinic C,8163.38,144019,5004,19
2025-06-15,Google Ads,Root Canal,Clinic C,7719.62,128936,5004,41
2025-06-15,Meta Ads,Dental Crown,Clinic C,6390.94,94385,2841,37
2025-06-15,Google Ads,Teeth Whitening,Clinic C,3986.26,36756,1598,39
2025-06-15,Meta Ads,General Dentistry,Clinic C,4807.02,48379,1837,53
2025-06-15,Meta Ads,Dental Implant,Clinic D,9857.26,117831,5663,38
2025-06-15,Google Ads,Invisalign,Clinic D,9012.77,76255,3124,27
2025-06-15,Meta Ads,Root Canal,Clinic D,5997.34,53199,2898,41
2025-06-15,Meta Ads,Dental Crown,Clinic D,4419.27,63758,1725,25
2025-06-15,Meta Ads,Teeth Whitening,Clinic D,3557.48,58642,2406,36
2025-06-15,Google Ads,General Dentistry,Clinic D,6769.17,106036,5204,64
2025-06-16,Meta Ads,Dental Implant,Clinic A,9060.25,137505,6086,33
2025-06-16,Instagram,Invisalign,Clinic A,6960.14,107581,4379,19
2025-06-16,Meta Ads,Root Canal,Clinic A,5341.82,58136,2282,31
2025-06-16,Meta Ads,Dental Crown,Clinic A,3573.25,59915,3739,23
2025-06-16,Google Ads,Teeth Whitening,Clinic A,3942.45,50265,1930,36
2025-06-16,Instagram,General Dentistry,Clinic A,3845.97,64632,3253,35
2025-06-16,Google Ads,Dental Implant,Clinic B,10411.28,92588,3265,36
2025-06-16,Meta Ads,Invisalign,Clinic B,10281.89,88001,3683,36
2025-06-16,Google Ads,Root Canal,Clinic B,5842.74,70290,3558,34
2025-06-16,Meta Ads,Dental Crown,Clinic B,4501.44,47830,1372,26
2025-06-16,Meta Ads,Teeth Whitening,Clinic B,3018.41,33545,915,25
2025-06-16,Meta Ads,General Dentistry,Clinic B,3746.86,65208,2124,32
2025-06-16,Google Ads,Dental Implant,Clinic C,9710.78,165197,8047,32
2025-06-16,Meta Ads,Invisalign,Clinic C,3981.29,47794,2063,9
2025-06-16,Meta Ads,Root Canal,Clinic C,6846.62,114266,5775,41
2025-06-16,Meta Ads,Dental Crown,Clinic C,5943.32,48679,2905,35
2025-06-16,Instagram,Teeth Whitening,Clinic C,3810.6,60494,1950,37
2025-06-16,Google Ads,General Dentistry,Clinic C,4110.3,44012,2633,34
2025-06-16,Instagram,Dental Implant,Clinic D,8782.3,83059,4973,35
2025-06-16,Meta Ads,Invisalign,Clinic D,7731.1,112714,6714,24
2025-06-16,Google Ads,Root Canal,Clinic D,9389.08,77861,4526,41
2025-06-16,Instagram,Dental Crown,Clinic D,6634.41,89008,3463,31
2025-06-16,Google Ads,Teeth Whitening,Clinic D,2474.3,35935,1670,23
2025-06-16,Meta Ads,General Dentistry,Clinic D,5244.6,49688,2843,53
2025-06-17,Instagram,Dental Implant,Clinic A,7873.61,129933,7363,27
2025-06-17,Meta Ads,Invisalign,Clinic A,9918.62,94624,4548,28
2025-06-17,Meta Ads,Root Canal,Clinic A,5530.41,88859,4404,31
2025-06-17,Meta Ads,Dental Crown,Clinic A,4927.97,76112,4864,30
2025-06-17,Google Ads,Teeth Whitening,Clinic A,3452.4,28210,1661,31
2025-06-17,Instagram,General Dentistry,Clinic A,5367.04,67604,2818,57
2025-06-17,Google Ads,Dental Implant,Clinic B,9984.42,161326,6057,32
2025-06-17,Meta Ads,Invisalign,Clinic B,9376.47,83630,4432,28
2025-06-17,Google Ads,Root Canal,Clinic B,7438.49,126078,5754,35
2025-06-17,Google Ads,Dental Crown,Clinic B,4765.76,49774,2572,26
2025-06-17,Google Ads,Teeth Whitening,Clinic B,3525.06,58158,2444,24
2025-06-17,Meta Ads,General Dentistry,Clinic B,4343.24,35464,2075,38
2025-06-17,Google Ads,Dental Implant,Clinic C,8639.37,141329,5735,31
2025-06-17,Google Ads,Invisalign,Clinic C,5529.03,62090,2337,15
2025-06-17,Google Ads,Root Canal,Clinic C,5229.36,55307,2781,27
2025-06-17,Meta Ads,Dental Crown,Clinic C,4267.4,54538,3503,20
2025-06-17,Meta Ads,Teeth Whitening,Clinic C,3698.0,57857,2184,42
2025-06-17,Instagram,General Dentistry,Clinic C,5132.93,80062,2678,51
2025-06-17,Google Ads,Dental Implant,Clinic D,6973.61,56834,3366,17
2025-06-17,Google Ads,Invisalign,Clinic D,7900.54,109978,5109,27
2025-06-17,Instagram,Root Canal,Clinic D,4364.41,61751,2486,17
2025-06-17,Meta Ads,Dental Crown,Clinic D,6307.54,112901,7236,36
2025-06-17,Google Ads,Teeth Whitening,Clinic D,2101.13,20815,1139,13
2025-06-17,Instagram,General Dentistry,Clinic D,4117.51,68145,2535,38
2025-06-18,Google Ads,Dental Implant,Clinic A,8065.67,107042,3145,28
2025-06-18,Google Ads,Invisalign,Clinic A,9134.56,86839,4470,22
2025-06-18,Meta Ads,Root Canal,Clinic A,7411.73,98881,5322,40
2025-06-18,Meta Ads,Dental Crown,Clinic A,4030.42,70994,1947,27
2025-06-18,Google Ads,Teeth Whitening,Clinic A,3187.46,42900,1303,33
2025-06-18,Meta Ads,General Dentistry,Clinic A,3062.55,44181,2598,30
2025-06-18,Google Ads,Dental Implant,Clinic B,7792.7,108201,5964,25
2025-06-18,Meta Ads,Invisalign,Clinic B,10625.53,135609,6752,33
2025-06-18,Instagram,Root Canal,Clinic B,4397.85,49442,3064,27
2025-06-18,Meta Ads,Dental Crown,Clinic B,6808.79,62703,3933,35
2025-06-18,Meta Ads,Teeth Whitening,Clinic B,2288.91,27886,1331,23
2025-06-18,Meta Ads,General Dentistry,Clinic B,5959.66,101995,4909,54
2025-06-18,Meta Ads,Dental Implant,Clinic C,6852.39,120804,5302,25
2025-06-18,Google Ads,Invisalign,Clinic C,9078.41,121820,4801,26
2025-06-18,Google Ads,Root Canal,Clinic C,5841.67,76899,3487,34
2025-06-18,Meta Ads,Dental Crown,Clinic C,4338.56,53192,1904,31
2025-06-18,Google Ads,Teeth Whitening,Clinic C,3822.39,32530,1474,41
2025-06-18,Instagram,General Dentistry,Clinic C,4741.83,39200,1520,47
2025-06-18,Google Ads,Dental Implant,Clinic D,9628.57,119598,4728,25
2025-06-18,Google Ads,Invisalign,Clinic D,9733.22,142405,8078,35
2025-06-18,Meta Ads,Root Canal,Clinic D,6999.03,102610,5463,38
2025-06-18,Meta Ads,Dental Crown,Clinic D,4540.27,62635,2540,25
2025-06-18,Google Ads,Teeth Whitening,Clinic D,4257.47,58682,3731,38
