Lead_ID,Lead_Date,Patient_ID,Lead_Source,Campaign,Clinic,Lead_Status,First_Response_Minutes,Appointment_Booked,Appointment_Date
L04863,05-04-2025,,Instagram,Dental Implant,Clinic B,Contacted - No Appointment,32,No,
L04864,05-04-2025,P04864,Referral,General Dentistry,Clinic A,Appointment Booked,23,Yes,08-04-2025
L04865,15-10-2025,P04865,Google Ads,Invisalign,Clinic A,Appointment Booked,11,Yes,17-10-2025
L04866,30-05-2025,,Instagram,Teeth Whitening,Clinic D,Contacted - No Appointment,7,No,
L04867,13-08-2025,,Google Organic,Dental Crown,Clinic A,Contacted - No Appointment,28,No,
L04868,29-04-2025,,Google Ads,Dental Crown,Clinic A,Contacted - No Appointment,26,No,
L04869,31-05-2025,,Instagram,Invisalign,Clinic C,Contacted - No Appointment,24,No,
L04870,14-12-2025,P04870,Google Organic,Invisalign,Clinic D,Appointment Booked,18,Yes,23-12-2025
L04871,20-02-2025,P04871,Google Ads,Dental Implant,Clinic B,Appointment Booked,18,Yes,24-02-2025
L04872,22-06-2025,,Facebook,Invisalign,Clinic A,Contacted - No Appointment,7,No,
L04873,15-08-2025,P04873,Instagram,Invisalign,Clinic C,Appointment Booked,3,Yes,24-08-2025
L04874,28-05-2025,,Facebook,General Dentistry,Clinic D,Contacted - No Appointment,34,No,
L04875,22-10-2025,,Google Ads,Root Canal,Clinic D,Not Contacted/Cold,47,No,
L04876,18-11-2025,P04876,Google Ads,Teeth Whitening,Clinic C,Appointment Booked,26,Yes,23-11-2025
L04877,19-07-2025,P04877,Google Ads,Root Canal,Clinic B,Appointment Booked,6,Yes,26-07-2025
L04878,10-09-2025,,Google Ads,Teeth Whitening,Clinic C,Contacted - No Appointment,18,No,
L04879,28-02-2025,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,9,No,
L04880,07-01-2025,,Google Organic,Invisalign,Clinic C,Contacted - No Appointment,14,No,
L04881,18-03-2025,,Instagram,General Dentistry,Clinic C,Contacted - No Appointment,8,No,
L04882,14-06-2025,,Google Organic,Dental Crown,Clinic D,Contacted - No Appointment,20,No,
L04883,29-03-2025,P04883,Google Ads,Teeth Whitening,Clinic B,Appointment Booked,31,Yes,30-03-2025
L04884,23-07-2025,P04884,Facebook,Dental Crown,Clinic A,Appointment Booked,24,Yes,02-08-2025
L04885,16-05-2025,P04885,Facebook,Root Canal,Clinic C,Appointment Booked,13,Yes,30-05-2025
L04886,11-07-2025,P04886,Google Organic,Invisalign,Clinic C,Appointment Booked,21,Yes,20-07-2025
L04887,11-09-2025,,Google Organic,Dental Implant,Clinic D,Contacted - No Appointment,4,No,
L04888,10-01-2025,P04888,Referral,Root Canal,Clinic A,Appointment Booked,30,Yes,18-01-2025
L04889,13-09-2025,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,27,No,
L04890,19-06-2025,,Google Organic,Teeth Whitening,Clinic C,Contacted - No Appointment,23,No,
L04891,27-10-2025,P04891,Facebook,Invisalign,Clinic B,Appointment Booked,39,Yes,29-10-2025
L04892,09-07-2025,,Google Organic,General Dentistry,Clinic D,Contacted - No Appointment,23,No,
L04893,09-08-2025,,Facebook,Teeth Whitening,Clinic B,Contacted - No Appointment,14,No,
L04894,19-08-2025,,Facebook,Invisalign,Clinic D,Contacted - No Appointment,13,No,
L04895,27-05-2025,,Google Ads,Dental Implant,Clinic C,Contacted - No Appointment,14,No,
L04896,21-11-2025,P04896,Instagram,Dental Implant,Clinic D,Appointment Booked,23,Yes,01-12-2025
L04897,17-08-2025,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,9,No,
L04898,07-07-2025,P04898,Google Ads,General Dentistry,Clinic D,Appointment Booked,10,Yes,13-07-2025
L04899,01-03-2025,,Google Ads,Invisalign,Clinic B,Contacted - No Appointment,7,No,
L04900,17-01-2025,,Referral,Invisalign,Clinic C,Contacted - No Appointment,9,No,
L04901,15-11-2025,P04901,Facebook,Teeth Whitening,Clinic A,Appointment Booked,16,Yes,22-11-2025
L04902,12-02-2025,,Referral,General Dentistry,Clinic B,Not Contacted/Cold,51,No,
L04903,03-09-2025,,Referral,Teeth Whitening,Clinic B,Contacted - No Appointment,7,No,
L04904,26-08-2025,,Referral,Dental Crown,Clinic B,Contacted - No Appointment,38,No,
L04905,04-05-2025,P04905,Referral,Invisalign,Clinic D,Appointment Booked,11,Yes,07-05-2025
L04906,03-12-2025,,Referral,Root Canal,Clinic A,Contacted - No Appointment,35,No,
L04907,23-12-2025,P04907,Google Ads,Invisalign,Clinic D,Appointment Booked,14,Yes,01-01-2026
L04908,12-02-2025,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,22,No,
L04909,16-03-2025,P04909,Instagram,Root Canal,Clinic A,Appointment Booked,23,Yes,22-03-2025
L04910,17-02-2025,,Facebook,General Dentistry,Clinic C,Contacted - No Appointment,16,No,
L04911,03-03-2025,P04911,Google Ads,Root Canal,Clinic A,Appointment Booked,15,Yes,14-03-2025
L04912,30-09-2025,,Google Organic,General Dentistry,Clinic A,Not Contacted/Cold,46,No,
L04913,25-07-2025,P04913,Instagram,Invisalign,Clinic B,Appointment Booked,19,Yes,30-07-2025
L04914,26-01-2025,,Referral,Root Canal,Clinic D,Contacted - No Appointment,14,No,
L04915,03-07-2025,,Instagram,Dental Crown,Clinic A,Not Contacted/Cold,64,No,
L04916,26-04-2025,,Instagram,Dental Implant,Clinic C,Not Contacted/Cold,68,No,
L04917,26-04-2025,,Facebook,General Dentistry,Clinic B,Not Contacted/Cold,86,No,
L04918,26-11-2025,P04918,Facebook,Dental Crown,Clinic D,Appointment Booked,5,Yes,08-12-2025
L04919,06-06-2025,,Referral,Root Canal,Clinic A,Contacted - No Appointment,2,No,
L04920,12-06-2025,,Google Ads,General Dentistry,Clinic C,Contacted - No Appointment,22,No,
L04921,16-06-2025,,Facebook,General Dentistry,Clinic C,Not Contacted/Cold,47,No,
L04922,27-11-2025,,Instagram,Root Canal,Clinic C,Contacted - No Appointment,18,No,
L04923,10-06-2025,,Facebook,General Dentistry,Clinic D,Contacted - No Appointment,43,No,
L04924,22-03-2025,P04924,Google Ads,Dental Implant,Clinic D,Appointment Booked,45,Yes,26-03-2025
L04925,16-04-2025,P04925,Google Ads,Dental Implant,Clinic A,Appointment Booked,11,Yes,30-04-2025
L04926,29-08-2025,,Google Ads,Dental Crown,Clinic B,Contacted - No Appointment,16,No,
L04927,25-01-2025,,Facebook,Root Canal,Clinic B,Contacted - No Appointment,4,No,
L04928,25-01-2025,,Referral,Root Canal,Clinic B,Contacted - No Appointment,7,No,
L04929,06-02-2025,P04929,Facebook,Invisalign,Clinic B,Appointment Booked,9,Yes,10-02-2025
L04930,17-07-2025,P04930,Google Ads,Root Canal,Clinic B,Appointment Booked,5,Yes,26-07-2025
L04931,05-08-2025,P04931,Facebook,General Dentistry,Clinic B,Appointment Booked,22,Yes,15-08-2025
L04932,10-11-2025,,Google Ads,Dental Crown,Clinic D,Contacted - No Appointment,5,No,
L04933,24-05-2025,P04933,Referral,General Dentistry,Clinic A,Appointment Booked,37,Yes,27-05-2025
L04934,30-07-2025,,Facebook,Teeth Whitening,Clinic D,Not Contacted/Cold,47,No,
L04935,15-04-2025,,Referral,Invisalign,Clinic B,Contacted - No Appointment,43,No,
L04936,26-01-2025,,Facebook,Invisalign,Clinic C,Contacted - No Appointment,28,No,
L04937,26-04-2025,P04937,Google Organic,Invisalign,Clinic D,Appointment Booked,1,Yes,30-04-2025
L04938,05-06-2025,P04938,Google Ads,General Dentistry,Clinic B,Appointment Booked,33,Yes,08-06-2025
L04939,12-09-2025,P04939,Google Ads,Dental Implant,Clinic B,Appointment Booked,35,Yes,15-09-2025
L04940,06-09-2025,,Google Ads,Invisalign,Clinic B,Contacted - No Appointment,8,No,
L04941,10-06-2025,P04941,Instagram,General Dentistry,Clinic B,Appointment Booked,30,Yes,15-06-2025
L04942,17-08-2025,P04942,Facebook,Dental Crown,Clinic D,Appointment Booked,24,Yes,28-08-2025
L04943,29-09-2025,,Facebook,Invisalign,Clinic D,Contacted - No Appointment,14,No,
L04944,30-07-2025,P04944,Google Organic,Invisalign,Clinic A,Appointment Booked,24,Yes,05-08-2025
L04945,26-12-2025,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,42,No,
L04946,19-11-2025,P04946,Facebook,General Dentistry,Clinic B,Appointment Booked,11,Yes,27-11-2025
L04947,28-02-2025,,Google Organic,Invisalign,Clinic A,Contacted - No Appointment,11,No,
L04948,16-06-2025,P04948,Facebook,Root Canal,Clinic C,Appointment Booked,23,Yes,29-06-2025
L04949,09-07-2025,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,14,No,
L04950,27-11-2025,,Facebook,Teeth Whitening,Clinic C,Contacted - No Appointment,7,No,
L04951,29-01-2025,,Facebook,Teeth Whitening,Clinic A,Contacted - No Appointment,36,No,
L04952,17-03-2025,P04952,Google Ads,Root Canal,Clinic B,Appointment Booked,24,Yes,26-03-2025
L04953,25-06-2025,,Referral,General Dentistry,Clinic C,Contacted - No Appointment,3,No,
L04954,28-12-2025,,Referral,Invisalign,Clinic B,Contacted - No Appointment,31,No,
L04955,07-03-2025,P04955,Referral,Dental Implant,Clinic D,Appointment Booked,29,Yes,16-03-2025
L04956,11-06-2025,P04956,Facebook,Teeth Whitening,Clinic D,Appointment Booked,22,Yes,19-06-2025
L04957,03-02-2025,,Google Organic,Root Canal,Clinic B,Contacted - No Appointment,15,No,
L04958,14-11-2025,P04958,Facebook,General Dentistry,Clinic A,Appointment Booked,14,Yes,26-11-2025
L04959,02-07-2025,,Facebook,Dental Implant,Clinic D,Contacted - No Appointment,28,No,
L04960,25-04-2025,P04960,Google Organic,General Dentistry,Clinic D,Appointment Booked,6,Yes,02-05-2025
L04961,20-01-2025,,Google Ads,Invisalign,Clinic D,Contacted - No Appointment,25,No,
L04962,17-11-2025,P04962,Google Ads,Dental Crown,Clinic A,Appointment Booked,29,Yes,19-11-2025
L04963,01-06-2025,P04963,Facebook,Dental Implant,Clinic D,Appointment Booked,35,Yes,10-06-2025
L04964,25-12-2025,,Google Organic,Dental Crown,Clinic A,Contacted - No Appointment,11,No,
L04965,16-08-2025,P04965,Facebook,Teeth Whitening,Clinic C,Appointment Booked,12,Yes,25-08-2025
L04966,21-03-2025,P04966,Facebook,Root Canal,Clinic D,Appointment Booked,28,Yes,02-04-2025
L04967,14-10-2025,,Referral,Invisalign,Clinic A,Contacted - No Appointment,10,No,
L04968,22-03-2025,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,6,No,
L04969,17-03-2025,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,16,No,
L04970,14-09-2025,,Instagram,Invisalign,Clinic D,Not Contacted/Cold,56,No,
L04971,11-05-2025,,Google Organic,Invisalign,Clinic B,Contacted - No Appointment,20,No,
L04972,24-05-2025,P04972,Google Ads,Invisalign,Clinic D,Appointment Booked,3,Yes,05-06-2025
L04973,30-09-2025,,Instagram,General Dentistry,Clinic A,Contacted - No Appointment,22,No,
L04974,07-04-2025,P04974,Google Ads,Root Canal,Clinic C,Appointment Booked,15,Yes,13-04-2025
L04975,11-11-2025,,Facebook,Dental Implant,Clinic C,Contacted - No Appointment,8,No,
L04976,02-05-2025,,Google Ads,Teeth Whitening,Clinic B,Contacted - No Appointment,12,No,
L04977,16-09-2025,,Facebook,Dental Crown,Clinic A,Not Contacted/Cold,47,No,
L04978,03-04-2025,,Facebook,Dental Implant,Clinic C,Contacted - No Appointment,8,No,
L04979,28-03-2025,,Referral,General Dentistry,Clinic A,Not Contacted/Cold,51,No,
L04980,24-11-2025,,Google Organic,Dental Crown,Clinic C,Contacted - No Appointment,19,No,
L04981,14-02-2025,P04981,Referral,Root Canal,Clinic A,Appointment Booked,14,Yes,16-02-2025
L04982,22-02-2025,,Instagram,Root Canal,Clinic D,Contacted - No Appointment,15,No,
L04983,17-07-2025,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,16,No,
L04984,24-02-2025,P04984,Google Ads,Invisalign,Clinic A,Appointment Booked,50,Yes,09-03-2025
L04985,09-05-2025,,Referral,Invisalign,Clinic A,Contacted - No Appointment,2,No,
L04986,25-06-2025,,Instagram,Dental Implant,Clinic B,Contacted - No Appointment,14,No,
L04987,15-07-2025,P04987,Referral,Teeth Whitening,Clinic A,Appointment Booked,15,Yes,22-07-2025
L04988,14-09-2025,,Google Ads,Dental Crown,Clinic B,Contacted - No Appointment,29,No,
L04989,19-12-2025,P04989,Google Ads,Dental Crown,Clinic D,Appointment Booked,18,Yes,26-12-2025
L04990,27-08-2025,,Facebook,Invisalign,Clinic C,Contacted - No Appointment,19,No,
L04991,23-12-2025,,Facebook,Dental Crown,Clinic C,Not Contacted/Cold,53,No,
L04992,23-10-2025,,Google Ads,Teeth Whitening,Clinic A,Contacted - No Appointment,19,No,
L04993,19-07-2025,P04993,Facebook,Root Canal,Clinic C,Appointment Booked,13,Yes,28-07-2025
L04994,04-11-2025,,Instagram,Teeth Whitening,Clinic A,Contacted - No Appointment,19,No,
L04995,22-08-2025,,Facebook,Invisalign,Clinic D,Contacted - No Appointment,20,No,
L04996,07-11-2025,,Google Ads,Teeth Whitening,Clinic A,Contacted - No Appointment,6,No,
L04997,24-07-2025,,Google Organic,Dental Implant,Clinic B,Contacted - No Appointment,38,No,
L04998,08-07-2025,,Facebook,Dental Crown,Clinic B,Contacted - No Appointment,25,No,
L04999,25-02-2025,,Instagram,General Dentistry,Clinic D,Contacted - No Appointment,9,No,
L05000,09-06-2025,,Facebook,General Dentistry,Clinic A,Contacted - No Appointment,24,No,
L05001,06-02-2025,P05001,Referral,Invisalign,Clinic C,Appointment Booked,5,Yes,19-02-2025
L05002,29-07-2025,P05002,Instagram,Root Canal,Clinic A,Appointment Booked,26,Yes,10-08-2025
L05003,16-05-2025,,Referral,Dental Implant,Clinic C,Contacted - No Appointment,30,No,
L05004,05-06-2025,,Facebook,General Dentistry,Clinic D,Not Contacted/Cold,62,No,
L05005,18-10-2025,,Google Ads,Dental Crown,Clinic B,Contacted - No Appointment,9,No,
L05006,29-07-2025,P05006,Facebook,Root Canal,Clinic B,Appointment Booked,19,Yes,06-08-2025
L05007,22-09-2025,,Facebook,Dental Implant,Clinic D,Contacted - No Appointment,17,No,
L05008,12-08-2025,,Facebook,General Dentistry,Clinic C,Contacted - No Appointment,11,No,
L05009,05-05-2025,,Google Organic,Root Canal,Clinic B,Contacted - No Appointment,9,No,
L05010,23-04-2025,,Google Ads,Invisalign,Clinic C,Contacted - No Appointment,16,No,
L05011,25-12-2025,,Instagram,Root Canal,Clinic C,Contacted - No Appointment,20,No,
L05012,14-07-2025,,Google Organic,Invisalign,Clinic A,Contacted - No Appointment,13,No,
L05013,22-02-2025,P05013,Google Organic,Dental Crown,Clinic D,Appointment Booked,24,Yes,27-02-2025
L05014,25-12-2025,,Facebook,General Dentistry,Clinic B,Contacted - No Appointment,18,No,
L05015,03-11-2025,P05015,Referral,General Dentistry,Clinic A,Appointment Booked,8,Yes,14-11-2025
L05016,16-07-2025,,Facebook,Root Canal,Clinic D,Contacted - No Appointment,32,No,
L05017,30-01-2025,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,31,No,
L05018,20-05-2025,,Google Organic,Root Canal,Clinic A,Contacted - No Appointment,16,No,
L05019,19-06-2025,,Google Ads,Invisalign,Clinic C,Contacted - No Appointment,2,No,
L05020,29-05-2025,,Google Organic,General Dentistry,Clinic D,Contacted - No Appointment,5,No,
L05021,17-04-2025,,Google Ads,Invisalign,Clinic D,Contacted - No Appointment,39,No,
L05022,08-02-2025,,Google Ads,Invisalign,Clinic D,Not Contacted/Cold,54,No,
L05023,12-01-2025,P05023,Google Ads,General Dentistry,Clinic D,Appointment Booked,37,Yes,21-01-2025
L05024,24-08-2025,,Facebook,Dental Implant,Clinic A,Contacted - No Appointment,10,No,
L05025,08-04-2025,P05025,Google Ads,Teeth Whitening,Clinic B,Appointment Booked,31,Yes,14-04-2025
L05026,01-11-2025,P05026,Google Ads,General Dentistry,Clinic D,Appointment Booked,29,Yes,05-11-2025
L05027,28-01-2025,P05027,Google Organic,Root Canal,Clinic B,Appointment Booked,29,Yes,03-02-2025
L05028,09-12-2025,P05028,Google Organic,Dental Implant,Clinic C,Appointment Booked,18,Yes,19-12-2025
L05029,23-07-2025,,Google Organic,Root Canal,Clinic C,Contacted - No Appointment,20,No,
L05030,28-08-2025,,Google Organic,Dental Implant,Clinic B,Contacted - No Appointment,5,No,
L05031,11-03-2025,P05031,Facebook,Root Canal,Clinic D,Appointment Booked,74,Yes,22-03-2025
L05032,26-04-2025,P05032,Referral,Teeth Whitening,Clinic B,Appointment Booked,5,Yes,04-05-2025
L05033,04-07-2025,P05033,Facebook,Root Canal,Clinic B,Appointment Booked,13,Yes,18-07-2025
L05034,08-11-2025,,Facebook,Root Canal,Clinic D,Not Contacted/Cold,67,No,
L05035,23-12-2025,P05035,Google Organic,Dental Crown,Clinic B,Appointment Booked,15,Yes,30-12-2025
L05036,25-06-2025,P05036,Google Ads,Dental Crown,Clinic A,Appointment Booked,16,Yes,05-07-2025
L05037,09-01-2025,,Google Organic,General Dentistry,Clinic C,Contacted - No Appointment,18,No,
L05038,03-02-2025,,Facebook,Invisalign,Clinic D,Contacted - No Appointment,20,No,
L05039,01-04-2025,P05039,Google Ads,General Dentistry,Clinic D,Appointment Booked,8,Yes,03-04-2025
L05040,18-10-2025,P05040,Google Ads,Dental Crown,Clinic D,Appointment Booked,28,Yes,21-10-2025
L05041,16-04-2025,,Google Ads,Invisalign,Clinic C,Contacted - No Appointment,27,No,
L05042,10-03-2025,,Referral,Invisalign,Clinic A,Contacted - No Appointment,17,No,
L05043,22-02-2025,P05043,Referral,Root Canal,Clinic D,Appointment Booked,25,Yes,01-03-2025
L05044,15-04-2025,,Facebook,Dental Crown,Clinic D,Contacted - No Appointment,9,No,
L05045,31-10-2025,P05045,Google Ads,Invisalign,Clinic A,Appointment Booked,47,Yes,01-11-2025
L05046,06-06-2025,,Google Ads,General Dentistry,Clinic A,Not Contacted/Cold,88,No,
L05047,12-05-2025,P05047,Google Organic,Dental Crown,Clinic D,Appointment Booked,13,Yes,20-05-2025
L05048,08-05-2025,,Google Ads,General Dentistry,Clinic D,Contacted - No Appointment,19,No,
L05049,09-05-2025,P05049,Referral,Dental Implant,Clinic D,Appointment Booked,7,Yes,18-05-2025
L05050,19-06-2025,,Instagram,Invisalign,Clinic D,Contacted - No Appointment,29,No,
L05051,16-12-2025,P05051,Referral,Dental Implant,Clinic C,Appointment Booked,13,Yes,27-12-2025
L05052,09-10-2025,P05052,Instagram,Invisalign,Clinic C,Appointment Booked,13,Yes,13-10-2025
L05053,12-08-2025,,Google Organic,General Dentistry,Clinic C,Contacted - No Appointment,28,No,
L05054,23-12-2025,,Instagram,Dental Implant,Clinic A,Contacted - No Appointment,22,No,
L05055,31-03-2025,,Google Organic,Root Canal,Clinic C,Contacted - No Appointment,10,No,
L05056,28-01-2025,,Google Organic,Dental Implant,Clinic B,Contacted - No Appointment,2,No,
L05057,22-03-2025,,Instagram,Root Canal,Clinic C,Contacted - No Appointment,14,No,
L05058,29-12-2025,,Instagram,General Dentistry,Clinic B,Contacted - No Appointment,5,No,
L05059,22-02-2025,P05059,Referral,Dental Crown,Clinic B,Appointment Booked,33,Yes,28-02-2025
L05060,09-10-2025,P05060,Referral,Teeth Whitening,Clinic A,Appointment Booked,16,Yes,11-10-2025
L05061,21-11-2025,P05061,Instagram,Invisalign,Clinic B,Appointment Booked,12,Yes,26-11-2025
L05062,28-12-2025,,Google Ads,General Dentistry,Clinic A,Contacted - No Appointment,10,No,
L05063,04-10-2025,,Google Ads,Teeth Whitening,Clinic A,Contacted - No Appointment,22,No,
L05064,28-01-2025,,Referral,Root Canal,Clinic D,Contacted - No Appointment,15,No,
L05065,08-09-2025,,Google Ads,Root Canal,Clinic A,Contacted - No Appointment,32,No,
L05066,07-03-2025,,Google Ads,General Dentistry,Clinic B,Contacted - No Appointment,16,No,
L05067,29-10-2025,,Google Ads,Dental Crown,Clinic C,Contacted - No Appointment,32,No,
L05068,14-08-2025,,Instagram,Teeth Whitening,Clinic C,Contacted - No Appointment,12,No,
L05069,03-05-2025,,Instagram,Root Canal,Clinic A,Contacted - No Appointment,22,No,
L05070,28-01-2025,P05070,Google Ads,Invisalign,Clinic D,Appointment Booked,6,Yes,02-02-2025
L05071,31-05-2025,,Google Ads,Teeth Whitening,Clinic D,Contacted - No Appointment,17,No,
L05072,12-04-2025,,Google Organic,Dental Crown,Clinic A,Not Contacted/Cold,49,No,
L05073,17-10-2025,P05073,Referral,Root Canal,Clinic B,Appointment Booked,7,Yes,31-10-2025
L05074,06-04-2025,P05074,Google Ads,Dental Crown,Clinic D,Appointment Booked,27,Yes,20-04-2025
L05075,17-07-2025,,Google Ads,Invisalign,Clinic D,Not Contacted/Cold,50,No,
L05076,31-07-2025,,Instagram,Teeth Whitening,Clinic C,Contacted - No Appointment,11,No,
L05077,19-10-2025,,Google Organic,General Dentistry,Clinic A,Contacted - No Appointment,14,No,
L05078,20-08-2025,P05078,Google Organic,General Dentistry,Clinic B,Appointment Booked,10,Yes,24-08-2025
L05079,27-04-2025,,Google Organic,Invisalign,Clinic C,Contacted - No Appointment,31,No,
L05080,13-08-2025,,Referral,Root Canal,Clinic A,Contacted - No Appointment,33,No,
L05081,05-08-2025,P05081,Google Ads,Teeth Whitening,Clinic B,Appointment Booked,42,Yes,19-08-2025
L05082,03-03-2025,,Google Ads,Dental Crown,Clinic C,Not Contacted/Cold,52,No,
L05083,15-08-2025,,Instagram,Root Canal,Clinic B,Contacted - No Appointment,6,No,
L05084,17-01-2025,,Google Organic,General Dentistry,Clinic D,Contacted - No Appointment,32,No,
